code,lat,lng
HMSNMO,46.131093,9.567725
W,48.204708,16.362471
KL,46.627571,14.292633
HUP,34.3333,73.2111
HBJU,32.7166667,74.86666
JWC,30.1857,-97.87423
HEFA,19.3325,-99.18333333
MW,55.70451,37.523141
IHUF,41.125783,24.153201
VCH,19.4581,72.8048
CSH,31.081674,121.178709
AIX,43.527931,5.44882
MZAH,24.37129,88.63683
AHFH,34.019756,-118.285973
CUPB,30.1351774,74.792009
PHARB,41.395882,-70.677653
DAU,55.690617,26.783418
AKDU,36.89904,30.65544
FWNC,32.847354,-97.475846
VSUH,37.23799,-77.417766
BCN,41.38171,2.11558
TMN,57.130471,65.525029
GFJP,-20.73542,-42.051414
BBG,33.486176,-86.774399
CREG,20.420321,-103.388489
BGT,22.845285,108.288811
REU,-20.877927,55.4474
CHBG,-43.527905,172.633545
UKC,51.297081,1.067
ENAG,12.149756,-86.161866
FER,44.842102,11.623554
PAMP,42.8044,-1.66481
AGUAT,14.588848,-90.551921
MANCH,53.46096,-2.22846
HCM,35.337116,139.348604
UCH,8.4315043,-82.4500215
RKT,29.803949,79.98806
SPF,-23.566484,-46.730999
ATH,38.073479,23.81448
HSF,41.323417,-73.396601
KULPOL,54.186384,37.610619
FBMN,47.993375,7.851319
CBNSA,44.8495,-0.5801
MOQ,-17.190248,-70.936537
CALP,14.166075,121.239983
TKM,54.19107,37.61849
MAK,35.60524,139.375977
WAN,-1.260685,116.829903
NE,-30.48815,151.641822
JBSD,18.484291,-69.920341
UNIP,-23.565,-46.6509
SAMDU,39.65044,66.96493
GDZQU,23.1092,112.4893
HAJB,22.995172,-82.339325
ID,46.7285,-117.0108
CLP,14.18347,121.24649
HUNT,40.8966,-85.4955
UNEX,45.64003,13.80039
UVSC,40.277856,-111.712495
UBA,47.914122,106.9708025
SNUA,37.478409,126.951607
TAI,25.04776,121.531853
BNHM,42.69578678,23.32869197
MVC,38.332932,-81.616316
MUHW,38.423426,-82.427209
NTPI,57.89146,60.00579
SAC,9.9855,76.2786
HEAA,1.15533,-76.65329
BSIS,22.556789,88.351913
CNS,-16.816,145.687
OUF,34.51287,-93.048
HWR,59.736505,30.428102
UOBH,30.8684,73.568
LEP,59.736856,30.427861
AVE,40.629059,-8.63456
HBA,56.864288,24.36874
FAA,-36.7675,-59.8815
MUR,36.614479,-88.317802
SKU,14.650264,77.551834
BACP,-34.595036,-58.440365
HAS,-30.05743,-51.184361
PSUB,-19.901536,23.528182
VPH,37.334,43.4324
ARWESP,50.958719,4.634028
VIT,42.850113,-2.675045
WSCO,41.2433,-111.955
MAO,-12.834074,45.135062
WITTE,29.46222768,-98.46693903
CBNB,-4.448975,48.40302
ENHP,42.52656,-74.1588
KOCH,33.549792,133.487447
CALI,11.249243,75.777306
GDA,37.182331,-3.6023
FEUH,14.603358,120.986459
SDBG,33.053061,-117.283022
UQAT,48.23168743,-79.00872838
TOB,58.202373,68.25579
UHCC,29.3899,-95.0442
SAKU,40.74444444,30.32805556
PAV,45.185501,9.16274
SEU,30.22807,-97.753665
TNU,25.04776,121.531853
ENCB,19.458096,-99.189362
CMBG,43.8738,-69.6615
VLA,43.150166,131.910034
POZM,52.4095,16.91811
CONN,41.809891,-72.258438
CNPO,-31.318533,-54.110244
NT,-23.70478,133.83778
HINS,-12.1815278,-77.01388889
GE,44.41732,8.92659
AMAZ,-3.739145,-73.25325
MOST,50.5172483,13.6392125
VHW,18.01241,79.55611
FAFUK,50.2014494,15.8358739
MG,-1.451704,-48.477894
MA,40.412556,-3.69261
NZFRIM,-38,176
RB,-22.964296,-43.227829
UB,-15.7466,-47.8654
GMUF,38.83506,-77.309738
GUYN,8.12222,-63.549721
NMC,32.28043078,-106.7513304
HGMU,34.343,58.674
CDS,-0.742447,-90.304365
IMI,51.419229,-0.567405
FKSE,37.68451,140.453448
CUKH,12.39299,75.0917
HIFPA,1.7081,48.8767
CANB,-35.2715224,149.1126156
NPH,29.945292,121.604899
FCCM,-5.35299,-49.08815
EFHAAU,117.263408,31.86279
UNA,33.209335,-87.539314
LCCH,41.1337344,-73.72584627
TSB,45.659908,13.79445
DFGFI,-1.50475,29.6362
RFA,-22.84200028,-43.23572521
LUX,49.6099,6.13573
HUA,6.253615,-75.571869
UCBD,8.5039,76.951
NS,54.820623,83.104741
NSK,54.820623,83.104741
UFRR,2.83324,-60.694
LLC,29.426936,-98.543638
DNA,-12.501204,130.979095
HO,-42.905394,147.320665
MELU,-37.785892,144.948944
IRKU,52.268059,104.388893
SQF,-33.42582,-70.566725
LUCCA,43.841412,10.50944
RAWWU,33.6007,73.0679
UCBD,8.50269,76.94903
CLEMS,34.689861,-82.803459
NEON,33.40107,-111.949944
ELON,36.10348428,-79.50139098
HUCS,-29.1602565,-51.1520004
MCH,9.9709,76.281
PUH,14.65889,121.073608
R,-22.908194,-43.226417
CAI,29.934654,31.250854
MOR,41.816577,-88.062992
TAWES,38.985777,-76.503671
CGMS,-20.5043,-54.6095
HURP,-12.132198,-76.980842
KH,37.779579,127.163383
VIES,-20.27517,-40.303899
JBB,4.66789,-74.0998
QL,30.061378,108.363681
NBU,26.710589,88.352133
NWFC,34.271927,108.081802
NBM,45.267361,-66.082344
NIFSMC,7.291418,80.636696
UNDEC,-29.15644,-67.47083
EFSC,28.1687357,-80.6717963
DAR,-33.328808,149.085297
H,60.175235,24.947842
TEX,30.28626,-97.733774
DORT,51.48085,7.46421
SLCMB,6.90164,79.85863
CHARS,69.120637,-105.041674
USM,-12.077558,-77.037475
LHC,13.06425,80.23435
SEL,27.3284,-82.5398
ORM,47.908084,1.908028
CAIM,30.06263,31.24967
NMSU,40.351965,-94.882758
STNF,40.523056,-122.301389
CVRD,-19.381836,-40.070129
HUNPHU,18.48694444,-69.94944444
CBG,-35.2715224,149.1126156
DAVFP,48.459192,-123.398228
BERN,46.953,7.45104
UNSW,-33.9177,151.235
AHMA,18.52017,73.830643
UADY,20.859745,-89.623062
HYO,34.884659,135.192062
MPU,43.615789,3.872025
V,48.421032,-123.371384
CAS,37.770241,-122.466789
SBT,59.366982,18.053463
SJFM,44.419163,-72.018456
GB,57.681975,11.950286
SZB,47.800541,13.038936
EGR,47.900113,20.375411
AMO,19.423613,-99.220505
ICROPS,14.1599,121.2447
HRB,-12.97686,-38.480793
HUMFST,46.556686,24.5833
KBL,32.528541,-93.496212
DNAP,-12.442842,130.927082
SSUC,-33.441646,-70.639826
EOWL,-18.978031,34.351769
NOCC,22.1852,111.1119
KFSUH,31.094886,30.949598
LRVZ,12.123095,14.999704
SVZ,52.51314,4.66606
GND,30.4295,-88.4279
BCNWR,30.50774,-98.025099
KFSUH,31.094886,30.949598
NCPGR,52.214117,20.64489
HTSU,57.199623,65.5550434
MEM,35.123959,-89.932526
TRIN,10.641701,-61.401108
MANU,41.01255848,-85.76217895
CESDER,19.769216,-97.691388
TLT,53.4761,49.359514
TA,55.83480707,37.54785776
SLP,-25.61461186,-54.5560694
TENN,35.952387,-83.931839
QFA,46.77743,-71.2736
MT,45.558294,-73.558103
SHPR,-24.845833,-54.344167
OWU,40.2677,-83.105232
CSUSB,34.182875,-117.327247
USJH,0,0
UNN,6.8561,7.3927
NY,40.8668,-73.8808
SI,-34.4739,-58.5083
WAH,33.783184,72.723076
STCALPY,9.4987,76.3291
AUM,32.368889,-86.178333
FUOR,6.073333,80.204194
AUA,32.598881,-85.483202
BIRM,52.45348,-1.92487
TAAM,58.392519,26.693691
KIEL,54.347092,10.11471
MRSN,45.064697,7.688715
GZU,47.081249,15.459499
SDE,-27.76905761,-64.26663995
HNOP,-6.362721,-79.032348
SUSL,6.71113,80.79181
ASM,18.037365,97.325134
AGMT,43.7099,10.7806
SMDB,-29.708271,-53.726242
VALD,-39.8,-73.2333
ASUE,30.07777335,31.28397482
CAG,39.221241,9.1099
FRLH,13.093173,77.581337
JBL,9.840004,-83.888592
US,38.891325,-77.026108
USNC,0,0
HUJ,31.77367,35.219505
NHMM,42.435763,19.259872
FLOR,-27.602785,-48.525299
K,51.4831,-0.295703
STA,56.336795,-2.816424
KTU,50.254028,19.024385
CBNM,-21.137712,55.295506
PIHG,29.634191,-82.372299
TREC,42.10992,-80.15454
HUTPL,-3.991635,-79.204346
BLA,-30.055008,-51.220848
SP,-23.645382,-46.626062
MSB,48.16432,11.500749
PAT,48.842178,2.35982
OMA,41.25959,-96.011482
ZT,47.37632,8.547752
CHRB,40.487681,-74.438058
CBUMAG,11.2267,-74.187
URT,41.866959,12.46839
PCA,21.05125,75.051731
PRAGATI,17.390481,78.181068
EFCC,51.659176,0.2876
GGO,0,0
GL,0,0
GLAM,0,0
HVC,-14.87736,-40.12401
PMH,50.791455,-1.097058
LAH,31.5019,74.3069
D,32.35276,50.82615
UIDEP,-6.368836,106.825914
MUH,33.150878,73.745524
CMNH,39.099,-84.527
LSU,30.410988,-91.177232
MEL,-37.833073,144.98349
HRCB,-22.3857,-47.5415
UBIH,22.4688021,88.0934639
ORO,45.62625,7.98168
DAL,44.635052,-63.595402
OUPR,-20.388889,-43.704544
HUTI,-0.12085,-78.498722
SD,32.731445,-117.14856
GAM,33.943068,-83.372895
LAE,-6.720422,146.998808
TOSEHIM,27.628376,95.529225
NML,51.34499915,12.37081167
BBS,5.86638,-55.166821
UCJ,5.34111,-4.02806
LTB,-37.693443,145.062302
NUR,51.1103,71.4168
UWAL,32.587409,-88.187407
LSUM,30.410921,-91.177184
BUCF,44.5025,26.1873
SCS,50.28418,-107.785957
PERTH,-31.9946,115.883
AKDE,36.8928,30.64509
UTU,37.105045,-113.564835
WBU,34.1863,101.727625
SLBI,51.44236,-0.10551
BAA,-34.595539,-58.482796
MAG,59.565073,150.785551
MIL,43.040378,-87.9216
BAL,-34.61095,-58.370625
COLO,40.00688,-105.272624
CSAU,44.960129,34.106075
CIIDIR,24.0504,-104.611
FST,43.77737,11.26339
MAUAM,40.543177,-3.692202
CHEP,-1.6564,-78.6786
GRAU,-5.833036682,-46.168622
ACFS,60.00301239,-111.8967339
PACE,41.13031348,-73.80809679
TRGFGA,37.03533,37.31348
TFD,-4.798801,38.28992
LG,50.584209,5.568112
HH,-4.899777,-73.651378
IRAN,35.797,51.404
IAC,-22.87054,-47.077104
MHLCLF,45.774169,3.088447
DEV,11.260671,75.83416
HFAP,42.372979,14.165748
BLMBI,37.362425,-118.411195
ELKOFS,40.833268,-115.743975
NMCR,32.28042013,-106.7513262
NA,38.9123,-76.9702
OSH,44.017761,-88.545097
PRC,50.071247,14.41974
MEDEL,6.260377857,-75.57557122
CORD,-31.383123,-64.201546
KIOM,35.04468333,126.7157083
UBC,49.264,-123.25
CGE,52.1947,0.127773
FTPK,31.03,-93.21
JIW,4.641338,-74.08142
HIUT,32.71928,51.53197
KHD,39.729885,-104.960365
KMF,48.206686,22.643858
BING,42.109642,-75.901299
DUKE,35.999828,-78.945042
KW,50.441196,30.527124
LWS,49.84162,24.01748
F,41.864983,-87.618469
DSU,48.42289,35.13789
SPHU,-26.801463,-60.447028
UTMC,11.23588,-74.187927
VANF,38.557529,43.272751
NMNL,51.844742,5.870086
HIRO,34.4045,132.7166
SDSU,32.777289,-117.07131
LAU,46.513292,6.622906
JAR,-18.4483,-50.4466
CUFEFB,35.06126,35.35522
QSA,46.792496,-71.309089
BRS,49.833302,-99.951439
ACK,50.713425,-120.431313
PEI,46.239223,-63.131958
DAOM,45.391,-75.7108
DAO,45.391,-75.7108
DAS,52.132862,-106.634178
LBL,51.243431,22.54085
GUADA,20.695799,-103.40609
MO,38.61327,-90.259573
OCF,26.6947,127.8808
KATH,27.5943,85.3858
KEP,3.223091,101.636452
USTH,14.610177,120.987091
CLF,45.773655,3.088735
DUTHIE,25.467,81.8594
EBYU,39.80385,39.37868
NYS,42.6483,-73.7617
FLH,42.867179,-77.241067
BLS,52.7366,23.592
S,59.368819,18.053325
DHBH,43.85435,18.395591
MNAIT,44.405639,8.96833
ISTF,41.0115797,28.960431
HAVO,19.429254,-155.256996
BOTSR,-34.641799,-68.373572
UMAD,32.658916,-16.923978
IBER,4.97544178,114.8935176
ERCG,43.808,125.4038
FFAAS,26.132346,119.335263
HBU,38.87406798,115.5213127
HFJAU,28.7647,115.8277
HMJU,43.825987,125.284884
MBMCAS,36,120
MHKMU,25.04482,102.68696
SWJTU,30,104
TIO,24.435,118.092
ZBAH,30.74135,120.99614
CFSZ,42.242093,118.919199
GCU,37.45116,127.12973
CIBO,40.02568,-105.225008
CVCW,36.963783,-82.596031
MANK,44.1456,-93.997
MWI,40.468652,-90.681984
NHA,43.152069,-70.930656
RENO,39.537753,-119.811991
NOSU,35.913239,-94.973824
MSE,56.710187,-2.4656
CHO,35.139682,126.928801
HIBR,34.76660175,126.3665122
KSA,36.4979,127.28553
PRE,-25.737186,28.275775
BLFU,-29.167772,26.248554
BNRH,-25.288906,30.523916
BOL,-33.95664,18.46153
CASCT,-34.092951,18.465736
CPF,-29.603004,30.379345
CT,-33.968487,18.479107
FFS,-33.934441,18.869169
GADI,-31.496519,25.00609
GHPG,-34.363029,18.902033
GKAR,-33.64027,19.480249
GLOW,-25.467199,30.97839
GOFS,-29.115829,26.15
GRA,-33.308739,26.51899
HER,-34.411747,19.288393
HSMC,-25.553611,31.111389
JBG,-26.159306,28.01123
JF,-33.927761,18.894011
JONK,-33.870419,18.849661
JRAU,-26.184372,28.009552
KEI,-31.589884,28.764593
KMG,-28.741083,24.765522
KNP,-24.98333,31.6
KSAN,-28.755072,24.741783
LYD,-25.112675,30.474208
MPE,-33.955002,25.5
NBG,-33.986416,18.435544
NH,-29.85722,31.012501
NMB,-29.167772,26.248554
NPB,-28.416262,32.185612
NU,-29.62575,30.40286
PCE,-31.006941,30.176506
PEU,-33.946064,25.525185
PREM,-25.735626,28.217525
PRF,-25.731621,28.185755
PRU,-25.755178,28.2356492
PUC,-26.6891,27.0908
QWA,-28.508369,28.821739
ROO,-25.73493,28.186275
RUH,-33.301662,26.532085
SAAS,-33.901852,18.65724
SAM,-33.98333,18.466669
SANDC,-26.690375,27.093222
SCHG,-33.947481,22.463519
STE,-33.927761,18.894011
STEU,-33.934441,18.869169
TRV,-25.725,28.184719
UDW,-29.85417,31.049999
UFH,-32.787472,26.833168
UNDH,-29.85417,31.049999
UNIN,-23.822498,29.732847
UNWH,-25.832199,25.617146
UWC,-33.900002,18.633329
VENDA,-22.88056,30.477686
ZPB,-23.02941,29.92895
ZULU,-28.854441,31.845831
HOMU,38.905384,-77.12852
FAUC,5.042338,-75.479919
LOD,51.776421,19.48321
EKY,37.7395,-84.2973
KASOF,37.58808,36.81592
Z,47.358688,8.5585
SELU,30.516701,-90.470969
BCBC,26.08031,-80.23441
HPSU,45.513104,-122.686145
WTU,47.6546,-122.304
PLP,32.05965,76.51545
RKMVCCH,22.726399,88.380715
SWGC,48.939671,-57.935874
UMCE,-33.460539,-70.596687
CBGM,26.06959,-98.313176
AVCH,38.805946,-77.080695
CUMB,1.68428,-50.46921
EMMA,40.449852,-3.721888
UEH,31.4537,74.2989
HJAUP,28.76332,115.83257
UPOS,37.351151,-5.97143
AUSTIN,39.50153,-117.089309
BRDPRT,38.267929,-119.281055
CARSON,39.15203,-119.767199
ELYFS,39.255005,-114.872365
ICAI,0.34719,-78.10718
CWU,49.996639,36.257259
VT,44.479755,-73.198565
DCSR,44.80454,20.46719
TO,45.054558,7.684908
Verboom,53.214,6.549
TNS,36.103122,140.1105
GM,49.2248,17.6586
KBM,46.759025,17.242043
SEY,-4.66667,55.466671
HBG,53.559825,9.859713
PDA,7.2622,80.584099
TUF,58.37347253,26.71625704
IBGE,-15.947471,-47.8777
VHLV,38.570735,43.282028
USD,18.484291,-69.920341
TOFO,35.71655,139.76068
ABFM,40.001381,-75.249046
CM,40.444012,-79.950363
BP,47.476372,19.099058
IRK,52.239379,104.271255
BASU,34.79233,48.48837
ROPV,41.932945,12.556478
KOTLI,33.51836,73.9022
LUTI,-31.4185,-64.1879
KPM,35.2409,139.122
HUFSP,-23.719033,-46.627745
BKUCH,34.137,71.742783
LOB,33.781651,-118.122414
SACT,38.565839,-121.425228
SFV,34.236222,-118.526964
OBI,35.299393,-120.660057
UNM,35.108345,-106.62381
WSP,46.7316,-117.1584
WAG,51.967367,5.675883
U,52.156624,4.48336
AMD,52.156624,4.48336
L,52.156624,4.48336
MICH,42.2361,-83.7272
BORR,37.400696,-121.847009
TROM,69.6342445,18.9046915
NHIC,44.303,-78.318
PUR,40.4236,-86.9187
PUL,40.4236,-86.9187
HOH,48.7154,9.2104
CHSC,39.731073,-121.845471
FFBNM,38.913476,-105.2799225
UADBG,53.5266,-113.5247
HSTM,-2.427116,-54.720711
NGBB,40.9953587,29.1186731
J,-26.205,28.049721
LAARB,30.8038,-92.28775
JABU,-21.24473279,-48.29894576
MANS,31.04397223,31.35785485
BLMGJFO,39.1181,-108.5317
BUKH,8.1566822,125.1241067
MESA,39.08008,-108.554218
CICYTT,-32.06218261,-60.64391112
HSUH,36.29851997,57.68061436
PC,48.842178,2.35982
GODU,47.59261,19.36185
SJB,9.499073721,76.32908618
UFACPZ,-9.974108,-67.808298
MVM,-34.863792,-56.117401
PE,39.969683,116.207739
UVIC,48.4634067,-123.3116935
STU,48.80368,9.191
FAFU,26.10556204,119.2321247
ICN,-30.06562,-51.118011
B,52.454738,13.305618
LPS,-34.91372046,-57.94557216
P,48.842178,2.35982
HHUF,40.589331,140.470658
KPABG,67.5707566,33.3988237
IJK,10.340165,76.214616
CBBG,38.9009964,-106.9671628
MOT,27.332857,-82.57741
MGC,36.71567567,-4.472913781
TAA,58.355649,26.679469
RBR,-22.763703,-43.695193
ALA,64.858009,-147.838211
VAS,41.685326,-73.897873
USAS,50.449165,-104.622429
USZ,-17.7925,-63.1819
VBI,47.717102,19.227789
CMMF,45.5579,-73.5562
IF,48.91514827,24.7009393
ROK,49.7429156,13.5969306
HEPE,-33.94594,-60.566527
LNU,49.281652,38.904577
KLU,3.1175,101.649231
NDO,-12.81927096,28.21192223
NZFRI,-38.160409,176.264925
LEMAS,-53.130559,-70.884207
UTCEC,-0.998654733,-78.62338018
BUT,39.808617,-86.182518
RAMM,50.725128,-3.531962
LSCR,10.430581,-84.006544
LAMUA,1.5025,75.661389
CONCF,-36.828,-73.037
SHD,54.073689,-0.95032
IT,41.0676,14.331
ELE,19.45077292,-70.74514757
SING,1.3112,103.817574
SAMU,47.233009,16.621735
MAF,40.442799,-3.72588
SCL,45.55104519,-94.14974425
NIT,-22.881224,-43.091022
CDA,38.4815,-121.469
UVAL,14.606005,-90.487993
FUGR,34.922879,-82.438564
NSW,-34.06795,150.76871
BBH,14.080094,100.603982
HIFPA,-1.708042,-48.876667
AAU,56.165611,10.20032
GOD,51.183331,-0.6
MICOCL,-36.8304,-73.1204
ABD,57.1675,2.1035
BSMUPH,53.86197,27.48492
GMCGC,41.56498691,-85.82700452
ION,12.2079,109.2145
GFGCRBG,16.50028875,16.50028875
VNM,10.752598,106.671903
O,59.882641,10.76813
NHR,-2.2457,29.6192
OSC,44.5668,-123.282
AGUCH,-33.5695942,-70.6301379
ABHCH,36.19208,5.36379
BRI,-27.4748,152.979
GCUSAH,31.57089,74.30769
EPL,50.3601,4.7447
WU,48.195267,16.384521
HBR,-26.90852,-48.66095
IBUG,20.744808,-103.512855
PH,39.956915,-75.1713
CN,49.188965,-0.363437
MIMB,43.199649,131.920501
JAUM,6.253615,-75.571869
LSHI,11.27,27.28
CSU,35.655819,-97.474998
TC,39.889556,32.741222
CSIR-NEIST,26.737778,94.15667
NHI,34.542842,-112.467648
UWL,43.817883,-91.236229
MMUIWV,35.6229298,117.6786733
ABUH,11.1667,7.63228
UTC,41.7432,-111.811
MERC,8.627834,-71.150268
DAWES,39.970122,-82.415151
HY,17.40575,78.53096
SBSC,30.04187,-95.38177
FSUH,39.65129433,-78.93151289
TCB,24.1245847,120.6737533
HAL,51.488132,11.959793
MRSC,-15.547046,28.249468
VFWO,0,0
LA,34.06702,-118.441391
TBGH,16.73763344,78.145826
TRTC,43.667825,-79.393933
CHR,-43.640497,172.476629
WELT,-41.29006141,174.782186
LUMH,33.48361,48.409
TESH,19.4095,-99.3158
KANU,38.95797,-95.249534
URUZA,25.895407,-103.600331
LWG,26.841572,80.92984
MERCA,30.04187,-95.38177
JPB,-7.149277,-34.841839
FP,3.72201,101.52388
HPU,0,0
NCU,35.90825274,-79.05078828
FR,50.11833,8.6506
M,48.164299,11.501296
OSBU,52.260578,8.049636
VMO,12.207034,109.214951
RN,-5.810209,-35.194432
